id,run_id,round,stage,model,prompt_version,prompt,completion,input_tokens,output_tokens,total_tokens,latency_ms,retries,status,error,request_id,requests_remaining,requests_limit,requests_reset_time,tokens_remaining,tokens_limit,tokens_reset_time
315,exp3_ReflectiveAgent_s3_987286,1,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1389.0,803.0,2192.0,1561.5627765655518,0,success,,chatcmpl-c2315425-24e7-4a5f-9ca5-cb7c34a99de3,936.0,1000.0,1h32m9.6s,3319.0,8000.0,35.107s
316,exp3_ReflectiveAgent_s3_987286,1,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1389.0,803.0,2192.0,3007.025957107544,0,success,,chatcmpl-c2315425-24e7-4a5f-9ca5-cb7c34a99de3,936.0,1000.0,1h32m9.6s,3319.0,8000.0,35.107s
317,exp3_ReflectiveAgent_s3_987286,2,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1366.0,788.0,2154.0,2350.5146503448486,0,success,,chatcmpl-784fa6a5-f898-494e-a576-41c271e6ad04,933.0,1000.0,1h36m28.8s,3186.0,8000.0,36.105s
318,exp3_ReflectiveAgent_s3_987286,2,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1366.0,788.0,2154.0,1282.7558517456055,0,success,,chatcmpl-784fa6a5-f898-494e-a576-41c271e6ad04,933.0,1000.0,1h36m28.8s,3186.0,8000.0,36.105s
319,exp3_ReflectiveAgent_s3_987286,2,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1366.0,788.0,2154.0,3238.8014793395996,0,success,,chatcmpl-784fa6a5-f898-494e-a576-41c271e6ad04,933.0,1000.0,1h36m28.8s,3186.0,8000.0,36.105s
320,exp3_ReflectiveAgent_s3_987286,3,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1448.0,1196.0,2644.0,3110.5034351348877,0,success,,chatcmpl-2b721355-3ba2-45fb-8d11-8479df666547,930.0,1000.0,1h40m48s,3590.0,8000.0,33.075s
321,exp3_ReflectiveAgent_s3_987286,3,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1448.0,1196.0,2644.0,1472.4032878875732,0,success,,chatcmpl-2b721355-3ba2-45fb-8d11-8479df666547,930.0,1000.0,1h40m48s,3590.0,8000.0,33.075s
322,exp3_ReflectiveAgent_s3_987286,3,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1448.0,1196.0,2644.0,3071.7499256134033,0,success,,chatcmpl-2b721355-3ba2-45fb-8d11-8479df666547,930.0,1000.0,1h40m48s,3590.0,8000.0,33.075s
323,exp3_ReflectiveAgent_s3_987286,4,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1587.0,920.0,2507.0,1961.667537689209,0,success,,chatcmpl-695fed51-21f6-4d95-9360-d98f16d25259,927.0,1000.0,1h45m7.2s,1784.0,8000.0,46.62s
324,exp3_ReflectiveAgent_s3_987286,4,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1587.0,920.0,2507.0,1465.8310413360596,0,success,,chatcmpl-695fed51-21f6-4d95-9360-d98f16d25259,927.0,1000.0,1h45m7.2s,1784.0,8000.0,46.62s
325,exp3_ReflectiveAgent_s3_987286,4,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1587.0,920.0,2507.0,2382.120370864868,0,success,,chatcmpl-695fed51-21f6-4d95-9360-d98f16d25259,927.0,1000.0,1h45m7.2s,1784.0,8000.0,46.62s
326,exp3_ReflectiveAgent_s3_987286,5,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1567.0,885.0,2452.0,1650.1691341400146,0,success,,chatcmpl-817b8352-09b4-4024-b5af-002b1ad3a304,924.0,1000.0,1h49m26.4s,1430.0,8000.0,49.275s
327,exp3_ReflectiveAgent_s3_987286,5,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1567.0,885.0,2452.0,787.3742580413818,0,success,,chatcmpl-817b8352-09b4-4024-b5af-002b1ad3a304,924.0,1000.0,1h49m26.4s,1430.0,8000.0,49.275s
328,exp3_ReflectiveAgent_s3_987286,5,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1567.0,885.0,2452.0,2051.872491836548,0,success,,chatcmpl-817b8352-09b4-4024-b5af-002b1ad3a304,924.0,1000.0,1h49m26.4s,1430.0,8000.0,49.275s
329,exp3_ReflectiveAgent_s3_987286,6,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1549.0,1209.0,2758.0,1861.0167503356934,0,success,,chatcmpl-7dc5e272-4526-4590-95aa-5a6a5eedb530,921.0,1000.0,1h53m45.6s,1280.0,8000.0,50.4s
330,exp3_ReflectiveAgent_s3_987286,6,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1549.0,1209.0,2758.0,1089.0028476715088,0,success,,chatcmpl-7dc5e272-4526-4590-95aa-5a6a5eedb530,921.0,1000.0,1h53m45.6s,1280.0,8000.0,50.4s
331,exp3_ReflectiveAgent_s3_987286,6,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1549.0,1209.0,2758.0,4120.087623596191,0,success,,chatcmpl-7dc5e272-4526-4590-95aa-5a6a5eedb530,921.0,1000.0,1h53m45.6s,1280.0,8000.0,50.4s
332,exp3_ReflectiveAgent_s3_987286,7,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1578.0,678.0,2256.0,3691.6298866271973,0,success,,chatcmpl-2fb87daa-a5f1-4ca3-b2a5-ee896e64f6af,918.0,1000.0,1h58m4.8s,1506.0,8000.0,48.705s
333,exp3_ReflectiveAgent_s3_987286,7,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1578.0,678.0,2256.0,1280.7209491729736,0,success,,chatcmpl-2fb87daa-a5f1-4ca3-b2a5-ee896e64f6af,918.0,1000.0,1h58m4.8s,1506.0,8000.0,48.705s
334,exp3_ReflectiveAgent_s3_987286,7,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1578.0,678.0,2256.0,1609.3003749847412,0,success,,chatcmpl-2fb87daa-a5f1-4ca3-b2a5-ee896e64f6af,918.0,1000.0,1h58m4.8s,1506.0,8000.0,48.705s
335,exp3_ReflectiveAgent_s3_987286,8,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1611.0,1176.0,2787.0,2640.061140060425,0,success,,chatcmpl-16a26726-f33b-4995-8673-a59257fbe3b6,915.0,1000.0,2h2m24s,1395.0,8000.0,49.537s
336,exp3_ReflectiveAgent_s3_987286,8,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1611.0,1176.0,2787.0,1544.1005229949951,0,success,,chatcmpl-16a26726-f33b-4995-8673-a59257fbe3b6,915.0,1000.0,2h2m24s,1395.0,8000.0,49.537s
337,exp3_ReflectiveAgent_s3_987286,8,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1611.0,1176.0,2787.0,2989.1271591186523,0,success,,chatcmpl-16a26726-f33b-4995-8673-a59257fbe3b6,915.0,1000.0,2h2m24s,1395.0,8000.0,49.537s
338,exp3_ReflectiveAgent_s3_987286,9,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1560.0,1034.0,2594.0,2224.715232849121,0,success,,chatcmpl-a6b26c49-d77a-4c9e-9d9e-027f910969e2,912.0,1000.0,2h6m43.2s,1377.0,8000.0,49.672s
339,exp3_ReflectiveAgent_s3_987286,9,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1560.0,1034.0,2594.0,1987.3950481414795,0,success,,chatcmpl-a6b26c49-d77a-4c9e-9d9e-027f910969e2,912.0,1000.0,2h6m43.2s,1377.0,8000.0,49.672s
340,exp3_ReflectiveAgent_s3_987286,9,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1560.0,1034.0,2594.0,3714.1361236572266,0,success,,chatcmpl-a6b26c49-d77a-4c9e-9d9e-027f910969e2,912.0,1000.0,2h6m43.2s,1377.0,8000.0,49.672s
341,exp3_ReflectiveAgent_s3_987286,10,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1578.0,963.0,2541.0,2037.0957851409912,0,success,,chatcmpl-d0e65ae0-5cfa-4106-b716-fdd833c850d0,909.0,1000.0,2h11m2.4s,1840.0,8000.0,46.2s
342,exp3_ReflectiveAgent_s3_987286,10,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1578.0,963.0,2541.0,1146.6176509857178,0,success,,chatcmpl-d0e65ae0-5cfa-4106-b716-fdd833c850d0,909.0,1000.0,2h11m2.4s,1840.0,8000.0,46.2s
343,exp3_ReflectiveAgent_s3_987286,10,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1578.0,963.0,2541.0,3031.399726867676,0,success,,chatcmpl-d0e65ae0-5cfa-4106-b716-fdd833c850d0,909.0,1000.0,2h11m2.4s,1840.0,8000.0,46.2s
344,exp3_ReflectiveAgent_s3_987286,11,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1595.0,1491.0,3086.0,3165.6126976013184,0,success,,chatcmpl-e68e2cc5-0718-4cfc-9e06-f464014169ba,906.0,1000.0,2h15m21.6s,839.0,8000.0,53.707s
345,exp3_ReflectiveAgent_s3_987286,11,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1595.0,1491.0,3086.0,846.4405536651611,0,success,,chatcmpl-e68e2cc5-0718-4cfc-9e06-f464014169ba,906.0,1000.0,2h15m21.6s,839.0,8000.0,53.707s
346,exp3_ReflectiveAgent_s3_987286,11,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1595.0,1491.0,3086.0,3604.849338531494,0,success,,chatcmpl-e68e2cc5-0718-4cfc-9e06-f464014169ba,906.0,1000.0,2h15m21.6s,839.0,8000.0,53.707s
347,exp3_ReflectiveAgent_s3_987286,12,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1572.0,1025.0,2597.0,2787.2419357299805,12,success,,chatcmpl-a57d6d28-4214-4782-8402-e505abd8a8ad,912.0,1000.0,2h6m43.2s,5952.0,8000.0,15.36s
348,exp3_ReflectiveAgent_s3_987286,12,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1572.0,1025.0,2597.0,121376.61051750183,12,success,,chatcmpl-a57d6d28-4214-4782-8402-e505abd8a8ad,912.0,1000.0,2h6m43.2s,5952.0,8000.0,15.36s
349,exp3_ReflectiveAgent_s3_987286,12,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1572.0,1025.0,2597.0,765585.452079773,12,success,,chatcmpl-a57d6d28-4214-4782-8402-e505abd8a8ad,912.0,1000.0,2h6m43.2s,5952.0,8000.0,15.36s
374,exp3_ReflectiveAgent_s3_78873,13,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1545.0,1223.0,2768.0,604245.8012104034,13,success,,chatcmpl-04bcf9ae-dbb9-49c0-bca5-756dda4e1fd7,999.0,1000.0,1m26.4s,5868.0,8000.0,15.99s
375,exp3_ReflectiveAgent_s3_78873,13,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1545.0,1223.0,2768.0,729026.5922546387,13,success,,chatcmpl-04bcf9ae-dbb9-49c0-bca5-756dda4e1fd7,999.0,1000.0,1m26.4s,5868.0,8000.0,15.99s
376,exp3_ReflectiveAgent_s3_78873,13,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1545.0,1223.0,2768.0,783992.0032024384,13,success,,chatcmpl-04bcf9ae-dbb9-49c0-bca5-756dda4e1fd7,999.0,1000.0,1m26.4s,5868.0,8000.0,15.99s
398,exp3_ReflectiveAgent_s3_807368,14,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1571.0,1116.0,2687.0,3768.798351287842,0,success,,chatcmpl-88a09c8e-f7e8-42c8-be97-77634a877daf,997.0,1000.0,4m19.2s,1769.0,8000.0,46.732s
399,exp3_ReflectiveAgent_s3_807368,14,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1571.0,1116.0,2687.0,1617.997646331787,0,success,,chatcmpl-88a09c8e-f7e8-42c8-be97-77634a877daf,997.0,1000.0,4m19.2s,1769.0,8000.0,46.732s
400,exp3_ReflectiveAgent_s3_807368,14,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1571.0,1116.0,2687.0,2858.927011489868,0,success,,chatcmpl-88a09c8e-f7e8-42c8-be97-77634a877daf,997.0,1000.0,4m19.2s,1769.0,8000.0,46.732s
401,exp3_ReflectiveAgent_s3_807368,15,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1600.0,1070.0,2670.0,2865.3922080993652,0,success,,chatcmpl-d38b0afd-13b7-43a6-977a-c0b27af46e04,994.0,1000.0,8m38.4s,1160.0,8000.0,51.3s
402,exp3_ReflectiveAgent_s3_807368,15,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1600.0,1070.0,2670.0,1465.6753540039062,0,success,,chatcmpl-d38b0afd-13b7-43a6-977a-c0b27af46e04,994.0,1000.0,8m38.4s,1160.0,8000.0,51.3s
403,exp3_ReflectiveAgent_s3_807368,15,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1600.0,1070.0,2670.0,2766.896963119507,0,success,,chatcmpl-d38b0afd-13b7-43a6-977a-c0b27af46e04,994.0,1000.0,8m38.4s,1160.0,8000.0,51.3s
404,exp3_ReflectiveAgent_s3_807368,16,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1592.0,854.0,2446.0,2218.233823776245,0,success,,chatcmpl-9913db64-8bdd-4bd5-9351-c86293fe8498,991.0,1000.0,12m57.599s,1368.0,8000.0,49.739s
405,exp3_ReflectiveAgent_s3_807368,16,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1592.0,854.0,2446.0,2152.296543121338,0,success,,chatcmpl-9913db64-8bdd-4bd5-9351-c86293fe8498,991.0,1000.0,12m57.599s,1368.0,8000.0,49.739s
406,exp3_ReflectiveAgent_s3_807368,16,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1592.0,854.0,2446.0,2358.6695194244385,0,success,,chatcmpl-9913db64-8bdd-4bd5-9351-c86293fe8498,991.0,1000.0,12m57.599s,1368.0,8000.0,49.739s
407,exp3_ReflectiveAgent_s3_807368,17,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1567.0,1105.0,2672.0,2610.6228828430176,0,success,,chatcmpl-2c33e6a4-73a3-4539-9bb9-dd88b121244d,988.0,1000.0,17m16.8s,1778.0,8000.0,46.665s
408,exp3_ReflectiveAgent_s3_807368,17,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1567.0,1105.0,2672.0,1723.081350326538,0,success,,chatcmpl-2c33e6a4-73a3-4539-9bb9-dd88b121244d,988.0,1000.0,17m16.8s,1778.0,8000.0,46.665s
409,exp3_ReflectiveAgent_s3_807368,17,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1567.0,1105.0,2672.0,3002.4847984313965,0,success,,chatcmpl-2c33e6a4-73a3-4539-9bb9-dd88b121244d,988.0,1000.0,17m16.8s,1778.0,8000.0,46.665s
410,exp3_ReflectiveAgent_s3_807368,18,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1558.0,910.0,2468.0,2391.3469314575195,0,success,,chatcmpl-7e17f1a8-0d85-44d6-8d2c-cc396d2223fe,985.0,1000.0,21m36s,1190.0,8000.0,51.074s
411,exp3_ReflectiveAgent_s3_807368,18,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1558.0,910.0,2468.0,1157.5582027435303,0,success,,chatcmpl-7e17f1a8-0d85-44d6-8d2c-cc396d2223fe,985.0,1000.0,21m36s,1190.0,8000.0,51.074s
412,exp3_ReflectiveAgent_s3_807368,18,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1558.0,910.0,2468.0,2762.986898422241,0,success,,chatcmpl-7e17f1a8-0d85-44d6-8d2c-cc396d2223fe,985.0,1000.0,21m36s,1190.0,8000.0,51.074s
413,exp3_ReflectiveAgent_s3_807368,19,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1565.0,1447.0,3012.0,3406.21280670166,0,success,,chatcmpl-beda2fcf-c5e1-4a36-ba57-f0bfe78b252f,982.0,1000.0,25m55.199s,873.0,8000.0,53.452s
414,exp3_ReflectiveAgent_s3_807368,19,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1565.0,1447.0,3012.0,1250.8032321929932,0,success,,chatcmpl-beda2fcf-c5e1-4a36-ba57-f0bfe78b252f,982.0,1000.0,25m55.199s,873.0,8000.0,53.452s
415,exp3_ReflectiveAgent_s3_807368,19,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1565.0,1447.0,3012.0,3547.2474098205566,0,success,,chatcmpl-beda2fcf-c5e1-4a36-ba57-f0bfe78b252f,982.0,1000.0,25m55.199s,873.0,8000.0,53.452s
416,exp3_ReflectiveAgent_s3_807368,20,analyst,openai/gpt-oss-120b,v2_analyst,[analyst_prompt],[completion],1606.0,869.0,2475.0,303772.2821235657,14,success,,chatcmpl-4d6f765e-957b-43e7-9d9e-c9dd8ba48605,998.0,1000.0,2m52.8s,6025.0,8000.0,14.812s
417,exp3_ReflectiveAgent_s3_807368,20,proposer,openai/gpt-oss-120b,v2_proposer,[proposer_prompt],[completion],1606.0,869.0,2475.0,583645.0023651123,14,success,,chatcmpl-4d6f765e-957b-43e7-9d9e-c9dd8ba48605,998.0,1000.0,2m52.8s,6025.0,8000.0,14.812s
418,exp3_ReflectiveAgent_s3_807368,20,critic,openai/gpt-oss-120b,v2_critic,[critic_prompt],[completion],1606.0,869.0,2475.0,856485.4381084442,14,success,,chatcmpl-4d6f765e-957b-43e7-9d9e-c9dd8ba48605,998.0,1000.0,2m52.8s,6025.0,8000.0,14.812s
